ts,kind,action,strike,expiry,contracts,price_per_share,spot,iv,delta,slippage,commission,pnl,leaps_id,short_id,reason,cash_after
2021-03-05 10:00:00-05:00,SHORT_CALL,BUY_TO_CLOSE,327.61468098831165,2021-04-05 01:00:00-04:00,1,1.8861134864265878,300.89,0.27619199829101565,0.15466167046042556,1.1316680918559527,1.0,177.30323565535642,L0001,S0007,PMCC_PROFIT_EARLY,12892.184916762939
2021-03-05 10:00:00-05:00,SHORT_CALL,BUY_TO_CLOSE,327.61468098831165,2021-04-05 01:00:00-04:00,1,1.8861134864265878,300.89,0.27619199829101565,0.15466167046042556,1.1316680918559527,1.0,177.30323565535642,L0004,S0008,PMCC_PROFIT_EARLY,12701.441900028423
2021-03-05 15:00:00-05:00,SHORT_CALL,SELL_TO_OPEN,329.1186020812987,2021-04-06 01:00:00-04:00,1,3.2457276800036112,308.78,0.27619199829101565,0.23,1.9474366080021668,1.0,0.0,L0001,S0009,PMCC_OPEN_BULL_MODERATE,13023.067231420782
2021-03-05 15:00:00-05:00,SHORT_CALL,SELL_TO_OPEN,329.1186020812987,2021-04-06 01:00:00-04:00,1,3.2457276800036112,308.78,0.27619199829101565,0.23,1.9474366080021668,1.0,0.0,L0004,S0010,PMCC_OPEN_BULL_MODERATE,13344.692562813141
2021-03-08 15:00:00-05:00,SHORT_CALL,BUY_TO_CLOSE,329.1186020812987,2021-04-06 01:00:00-04:00,1,1.552179868258257,299.92,0.28526399230957034,0.13246013104414966,1.552179868258257,1.0,166.80260130627715,L0001,S0009,PMCC_PROFIT_EARLY,13186.922396119056
2021-03-08 15:00:00-05:00,SHORT_CALL,BUY_TO_CLOSE,329.1186020812987,2021-04-06 01:00:00-04:00,1,1.552179868258257,299.92,0.28526399230957034,0.13246013104414966,1.552179868258257,1.0,166.80260130627715,L0004,S0010,PMCC_PROFIT_EARLY,13029.152229424972
2021-03-29 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,333.09442749023424,2021-04-30 00:00:00-04:00,1,2.809435479815903,315.84,0.23228799743652345,0.23,1.6856612878895418,1.0,0.0,L0001,S0011,PMCC_OPEN_BULL_MODERATE,13307.410116118672
2021-03-29 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,333.09442749023424,2021-04-30 00:00:00-04:00,1,2.809435479815903,315.84,0.23228799743652345,0.23,1.6856612878895418,1.0,0.0,L0004,S0012,PMCC_OPEN_BULL_MODERATE,13585.668002812372
2021-03-30 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,333.09442749023424,2021-04-30 00:00:00-04:00,1,1.9145439745777821,313.56,0.21963200683593748,0.18088006828103131,1.1487263847466693,1.0,87.34042413906542,L0001,S0011,PMCC_PROFIT_EARLY,13392.064878969846
2021-03-30 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,333.09442749023424,2021-04-30 00:00:00-04:00,1,1.9145439745777821,313.56,0.21963200683593748,0.18088006828103131,1.1487263847466693,1.0,87.34042413906542,L0004,S0012,PMCC_PROFIT_EARLY,13198.46175512732
2021-03-31 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,335.2578813514709,2021-05-02 00:00:00-04:00,1,2.6601602644203552,319.03,0.21727999572753914,0.23,1.596096158652213,1.0,0.0,L0001,S0013,PMCC_OPEN_BULL_MODERATE,13461.881685410704
2021-03-31 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,335.2578813514709,2021-05-02 00:00:00-04:00,1,2.6601602644203552,319.03,0.21727999572753914,0.23,1.596096158652213,1.0,0.0,L0004,S0014,PMCC_OPEN_BULL_MODERATE,13725.301615694088
2021-04-05 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,335.2578813514709,2021-05-02 00:00:00-04:00,1,5.353712826327467,331.08,0.20059199829101562,0.4198136704828563,1.8737994892146135,1.0,-272.2290556799258,L0001,S0013,PMCC_STRIKE_GAP,13187.056533572128
2021-04-05 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,335.2578813514709,2021-05-02 00:00:00-04:00,1,5.353712826327467,331.08,0.20059199829101562,0.4198136704828563,1.8737994892146135,1.0,-272.2290556799258,L0004,S0014,PMCC_STRIKE_GAP,12648.811451450167
2021-04-06 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,346.4257536849975,2021-05-08 00:00:00-04:00,1,2.5814968276679338,330.78,0.2029440093994141,0.23,1.5488980966007604,1.0,0.0,L0001,S0015,PMCC_OPEN_BULL_MODERATE,12904.412236120359
2021-04-06 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,346.4257536849975,2021-05-08 00:00:00-04:00,1,2.5814968276679338,330.78,0.2029440093994141,0.23,1.5488980966007604,1.0,0.0,L0004,S0016,PMCC_OPEN_BULL_MODERATE,13160.013020790551
2021-04-19 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,346.4257536849975,2021-05-08 00:00:00-04:00,1,3.1798998741112996,339.43,0.19364801025390627,0.33015738608791956,1.112964955938955,1.0,-61.95326960027552,L0001,S0015,PMCC_GAMMA_MGMT,12839.910068423482
2021-04-19 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,346.4257536849975,2021-05-08 00:00:00-04:00,1,3.1798998741112996,339.43,0.19364801025390627,0.33015738608791956,1.112964955938955,1.0,-61.95326960027552,L0004,S0016,PMCC_GAMMA_MGMT,12519.807116056412
2021-05-11 15:00:00-04:00,LEAPS,BUY_TO_OPEN,250.64843626403808,2022-05-11 00:00:00-04:00,1,83.19209193170019,325.31,0.2930928020477295,0.850006203264243,49.91525515902012,1.0,0.0,L0017,,ENTRY_BULL_STRONG,4149.682667727373
2021-05-13 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,338.96973426818846,2021-06-14 00:00:00-04:00,1,3.1560176910289925,319.35,0.259055990600586,0.23,1.8936106146173957,1.0,0.0,L0001,S0018,PMCC_OPEN_BULL_MODERATE,4462.390826215655
2021-05-13 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,338.96973426818846,2021-06-14 00:00:00-04:00,1,3.1560176910289925,319.35,0.259055990600586,0.23,1.8936106146173957,1.0,0.0,L0004,S0019,PMCC_OPEN_BULL_MODERATE,4775.098984703936
2021-05-13 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,338.96973426818846,2021-06-14 00:00:00-04:00,1,3.1560176910289925,319.35,0.259055990600586,0.23,1.8936106146173957,1.0,0.0,L0017,S0020,PMCC_OPEN_BULL_MODERATE,5087.807143192218
2021-05-17 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,338.96973426818846,2021-06-14 00:00:00-04:00,1,2.743838745002094,324.13,0.2208639923095703,0.2416044695836923,1.6463032470012564,1.0,38.57159135568861,L0001,S0018,PMCC_PROFIT_EARLY,4810.776965445008
2021-05-17 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,338.96973426818846,2021-06-14 00:00:00-04:00,1,2.743838745002094,324.13,0.2208639923095703,0.2416044695836923,1.6463032470012564,1.0,38.57159135568861,L0004,S0019,PMCC_PROFIT_EARLY,4533.746787697797
2021-05-17 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,338.96973426818846,2021-06-14 00:00:00-04:00,1,2.743838745002094,324.13,0.2208639923095703,0.2416044695836923,1.6463032470012564,1.0,38.57159135568861,L0017,S0020,PMCC_PROFIT_EARLY,4256.716609950587
2021-05-17 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,341.2316858673096,2021-06-18 00:00:00-04:00,1,2.7484758164086998,324.44,0.2208639923095703,0.23,1.6490854898452199,1.0,0.0,L0001,S0021,PMCC_OPEN_BULL_MODERATE,4528.915106101611
2021-05-17 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,341.2316858673096,2021-06-18 00:00:00-04:00,1,2.7484758164086998,324.44,0.2208639923095703,0.23,1.6490854898452199,1.0,0.0,L0004,S0022,PMCC_OPEN_BULL_MODERATE,4801.113602252635
2021-05-17 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,341.2316858673096,2021-06-18 00:00:00-04:00,1,2.7484758164086998,324.44,0.2208639923095703,0.23,1.6490854898452199,1.0,0.0,L0017,S0023,PMCC_OPEN_BULL_MODERATE,5073.31209840366
2021-05-19 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,341.2316858673096,2021-06-18 00:00:00-04:00,1,2.2273924016400457,319.33,0.24841600341796877,0.1851843043391454,1.3364354409840276,1.0,49.771906035881386,L0001,S0021,PMCC_PROFIT_EARLY,4848.236422798671
2021-05-19 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,341.2316858673096,2021-06-18 00:00:00-04:00,1,2.2273924016400457,319.33,0.24841600341796877,0.1851843043391454,1.3364354409840276,1.0,49.771906035881386,L0004,S0022,PMCC_PROFIT_EARLY,4623.160747193682
2021-05-19 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,341.2316858673096,2021-06-18 00:00:00-04:00,1,2.2273924016400457,319.33,0.24841600341796877,0.1851843043391454,1.3364354409840276,1.0,49.771906035881386,L0017,S0023,PMCC_PROFIT_EARLY,4398.085071588694
2021-05-19 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,341.56203646087647,2021-06-20 00:00:00-04:00,1,3.062117942704859,322.62,0.24841600341796877,0.23,1.8372707656229152,1.0,0.0,L0001,S0024,PMCC_OPEN_BULL_MODERATE,4701.459595093556
2021-05-19 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,341.56203646087647,2021-06-20 00:00:00-04:00,1,3.062117942704859,322.62,0.24841600341796877,0.23,1.8372707656229152,1.0,0.0,L0004,S0025,PMCC_OPEN_BULL_MODERATE,5004.834118598419
2021-05-19 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,341.56203646087647,2021-06-20 00:00:00-04:00,1,3.062117942704859,322.62,0.24841600341796877,0.23,1.8372707656229152,1.0,0.0,L0017,S0026,PMCC_OPEN_BULL_MODERATE,5308.208642103282
2021-06-01 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,341.56203646087647,2021-06-20 00:00:00-04:00,1,2.5087859530914898,331.99,0.20047999572753908,0.2747717908981734,0.8780750835820215,1.0,53.455123877754886,L0001,S0024,PMCC_PROFIT_EARLY,5055.45197171055
2021-06-01 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,341.56203646087647,2021-06-20 00:00:00-04:00,1,2.5087859530914898,331.99,0.20047999572753908,0.2747717908981734,0.8780750835820215,1.0,53.455123877754886,L0004,S0025,PMCC_PROFIT_EARLY,4802.695301317819
2021-06-01 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,341.56203646087647,2021-06-20 00:00:00-04:00,1,2.5087859530914898,331.99,0.20047999572753908,0.2747717908981734,0.8780750835820215,1.0,53.455123877754886,L0017,S0026,PMCC_PROFIT_EARLY,4549.938630925088
2021-06-01 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,348.36881271743766,2021-07-03 00:00:00-04:00,1,2.566720171575284,332.83,0.20047999572753908,0.23,0.8983520600513494,1.0,0.0,L0001,S0027,PMCC_OPEN_BULL_MODERATE,4804.712296022564
2021-06-01 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,348.36881271743766,2021-07-03 00:00:00-04:00,1,2.566720171575284,332.83,0.20047999572753908,0.23,0.8983520600513494,1.0,0.0,L0004,S0028,PMCC_OPEN_BULL_MODERATE,5059.485961120041
2021-06-01 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,348.36881271743766,2021-07-03 00:00:00-04:00,1,2.566720171575284,332.83,0.20047999572753908,0.23,0.8983520600513494,1.0,0.0,L0017,S0029,PMCC_OPEN_BULL_MODERATE,5314.2596262175175
2021-06-03 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,348.36881271743766,2021-07-03 00:00:00-04:00,1,1.8252366328004825,329.87,0.20204801025390626,0.180679260425266,1.0951419796802895,1.0,72.05321189779986,L0001,S0027,PMCC_PROFIT_EARLY,5129.640820957789
2021-06-03 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,348.36881271743766,2021-07-03 00:00:00-04:00,1,1.8252366328004825,329.87,0.20204801025390626,0.180679260425266,1.0951419796802895,1.0,72.05321189779986,L0004,S0028,PMCC_PROFIT_EARLY,4945.022015698061
2021-06-03 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,348.36881271743766,2021-07-03 00:00:00-04:00,1,1.8252366328004825,329.87,0.20204801025390626,0.180679260425266,1.0951419796802895,1.0,72.05321189779986,L0017,S0029,PMCC_PROFIT_EARLY,4760.403210438333
2021-06-03 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,342.1907975158691,2021-07-05 00:00:00-04:00,1,3.3197995740207062,329.87,0.20204801025390626,0.28,1.9918797444124239,1.0,0.0,L0001,S0030,PMCC_OPEN_BULL_STRONG,5089.3912880959915
2021-06-03 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,342.1907975158691,2021-07-05 00:00:00-04:00,1,3.3197995740207062,329.87,0.20204801025390626,0.28,1.9918797444124239,1.0,0.0,L0004,S0031,PMCC_OPEN_BULL_STRONG,5418.37936575365
2021-06-03 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,342.1907975158691,2021-07-05 00:00:00-04:00,1,3.3197995740207062,329.87,0.20204801025390626,0.28,1.9918797444124239,1.0,0.0,L0017,S0032,PMCC_OPEN_BULL_STRONG,5747.367443411308
2021-06-09 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,342.1907975158691,2021-07-05 00:00:00-04:00,1,5.19116333396525,337.61,0.2003679931640625,0.4109855188347747,1.8169071668878374,1.0,-189.9532831613422,L0001,S0030,PMCC_STRIKE_GAP,5225.434202847895
2021-06-09 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,342.1907975158691,2021-07-05 00:00:00-04:00,1,5.19116333396525,337.61,0.2003679931640625,0.4109855188347747,1.8169071668878374,1.0,-189.9532831613422,L0004,S0031,PMCC_STRIKE_GAP,4703.500962284482
2021-06-09 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,342.1907975158691,2021-07-05 00:00:00-04:00,1,5.19116333396525,337.61,0.2003679931640625,0.4109855188347747,1.8169071668878374,1.0,-189.9532831613422,L0017,S0032,PMCC_STRIKE_GAP,4181.567721721069
2021-06-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,349.31088217163085,2021-07-11 00:00:00-04:00,1,3.362637330537126,336.84,0.2003679931640625,0.28,1.176923065687994,1.0,0.0,L0001,S0033,PMCC_OPEN_BULL_STRONG,4515.654531709093
2021-06-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,349.31088217163085,2021-07-11 00:00:00-04:00,1,3.362637330537126,336.84,0.2003679931640625,0.28,1.176923065687994,1.0,0.0,L0004,S0034,PMCC_OPEN_BULL_STRONG,4849.741341697118
2021-06-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,349.31088217163085,2021-07-11 00:00:00-04:00,1,3.362637330537126,336.84,0.2003679931640625,0.28,1.176923065687994,1.0,0.0,L0017,S0035,PMCC_OPEN_BULL_STRONG,5183.828151685142
2021-06-14 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,349.31088217163085,2021-07-11 00:00:00-04:00,1,4.765701820661718,344.49,0.18356799316406253,0.4000693323792674,1.6679956372316014,1.0,-142.97444464969084,L0001,S0033,PMCC_STRIKE_GAP,4704.589973981739
2021-06-14 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,349.31088217163085,2021-07-11 00:00:00-04:00,1,4.765701820661718,344.49,0.18356799316406253,0.4000693323792674,1.6679956372316014,1.0,-142.97444464969084,L0004,S0034,PMCC_STRIKE_GAP,4225.351796278335
2021-06-14 15:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,349.31088217163085,2021-07-11 00:00:00-04:00,1,4.765701820661718,344.49,0.18356799316406253,0.4000693323792674,1.6679956372316014,1.0,-142.97444464969084,L0017,S0035,PMCC_STRIKE_GAP,3746.113618574932
2021-06-14 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.1585102252508364,344.49,0.18356799316406253,0.28,1.1054785788377928,1.0,0.0,L0001,S0036,PMCC_OPEN_BULL_STRONG,4059.859162521178
2021-06-14 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.1585102252508364,344.49,0.18356799316406253,0.28,1.1054785788377928,1.0,0.0,L0004,S0037,PMCC_OPEN_BULL_STRONG,4373.604706467424
2021-06-14 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.1585102252508364,344.49,0.18356799316406253,0.28,1.1054785788377928,1.0,0.0,L0017,S0038,PMCC_OPEN_BULL_STRONG,4687.3502504136695
2021-06-25 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.2067716036044374,349.57,0.17494399871826175,0.3372380410798652,1.122370061261553,1.0,-6.948507896621663,L0001,S0036,PMCC_GAMMA_MGMT,4364.550719991964
2021-06-25 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.2067716036044374,349.57,0.17494399871826175,0.3372380410798652,1.122370061261553,1.0,-6.948507896621663,L0004,S0037,PMCC_GAMMA_MGMT,4041.7511895702587
2021-06-25 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.2067716036044374,349.57,0.17494399871826175,0.3372380410798652,1.122370061261553,1.0,-6.948507896621663,L0017,S0038,PMCC_GAMMA_MGMT,3718.9516591485535
2021-08-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,381.4113341903686,2021-09-10 00:00:00-04:00,1,3.4464276654820196,368.7,0.18726399230957033,0.28,1.2062496829187068,1.0,0.0,L0001,S0039,PMCC_OPEN_BULL_STRONG,4061.3881760138365
2021-08-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,381.4113341903686,2021-09-10 00:00:00-04:00,1,3.4464276654820196,368.7,0.18726399230957033,0.28,1.2062496829187068,1.0,0.0,L0004,S0040,PMCC_OPEN_BULL_STRONG,4403.8246928791195
2021-08-09 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,381.4113341903686,2021-09-10 00:00:00-04:00,1,3.4464276654820196,368.7,0.18726399230957033,0.28,1.2062496829187068,1.0,0.0,L0017,S0041,PMCC_OPEN_BULL_STRONG,4746.261209744403
2021-08-11 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,381.4113341903686,2021-09-10 00:00:00-04:00,1,2.346468881744798,365.95,0.1811040008544922,0.22054870078261718,0.8212641086106792,1.0,108.1746142651115,L0001,S0039,PMCC_PROFIT_EARLY,4509.793057461312
2021-08-11 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,381.4113341903686,2021-09-10 00:00:00-04:00,1,2.346468881744798,365.95,0.1811040008544922,0.22054870078261718,0.8212641086106792,1.0,108.1746142651115,L0004,S0040,PMCC_PROFIT_EARLY,4273.324905178221
2021-08-11 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,381.4113341903686,2021-09-10 00:00:00-04:00,1,2.346468881744798,365.95,0.1811040008544922,0.22054870078261718,0.8212641086106792,1.0,108.1746142651115,L0017,S0041,PMCC_PROFIT_EARLY,4036.8567528951307
2021-08-11 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,378.41512748718253,2021-09-12 00:00:00-04:00,1,3.314006106108181,366.23,0.1811040008544922,0.28,1.1599021371378633,1.0,0.0,L0001,S0042,PMCC_OPEN_BULL_STRONG,4366.097461368811
2021-08-11 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,378.41512748718253,2021-09-12 00:00:00-04:00,1,3.314006106108181,366.23,0.1811040008544922,0.28,1.1599021371378633,1.0,0.0,L0004,S0043,PMCC_OPEN_BULL_STRONG,4695.338169842492
2021-08-11 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,378.41512748718253,2021-09-12 00:00:00-04:00,1,3.314006106108181,366.23,0.1811040008544922,0.28,1.1599021371378633,1.0,0.0,L0017,S0044,PMCC_OPEN_BULL_STRONG,5024.578878316172
2021-08-16 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,378.41512748718253,2021-09-12 00:00:00-04:00,1,2.251201416575384,364.1,0.18054400939941406,0.22365431019345577,0.7879204958013845,1.0,104.4925484574783,L0001,S0042,PMCC_PROFIT_EARLY,4797.670816162833
2021-08-16 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,378.41512748718253,2021-09-12 00:00:00-04:00,1,2.251201416575384,364.1,0.18054400939941406,0.22365431019345577,0.7879204958013845,1.0,104.4925484574783,L0004,S0043,PMCC_PROFIT_EARLY,4570.762754009494
2021-08-16 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,378.41512748718253,2021-09-12 00:00:00-04:00,1,2.251201416575384,364.1,0.18054400939941406,0.22365431019345577,0.7879204958013845,1.0,104.4925484574783,L0017,S0044,PMCC_PROFIT_EARLY,4343.854691856154
2021-08-16 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,381.21068221664433,2021-09-17 00:00:00-04:00,1,3.328684348637637,368.97,0.18054400939941406,0.28,1.165039522023173,1.0,0.0,L0001,S0045,PMCC_OPEN_BULL_STRONG,4674.558087197895
2021-08-16 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,381.21068221664433,2021-09-17 00:00:00-04:00,1,3.328684348637637,368.97,0.18054400939941406,0.28,1.165039522023173,1.0,0.0,L0004,S0046,PMCC_OPEN_BULL_STRONG,5005.261482539635
2021-08-16 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,381.21068221664433,2021-09-17 00:00:00-04:00,1,3.328684348637637,368.97,0.18054400939941406,0.28,1.165039522023173,1.0,0.0,L0017,S0047,PMCC_OPEN_BULL_STRONG,5335.964877881375
2021-08-27 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,381.21068221664433,2021-09-17 00:00:00-04:00,1,4.1503766169131495,375.42,0.18356799316406253,0.37256858002946647,1.4526318159196023,1.0,-84.62185864347089,L0001,S0045,PMCC_GAMMA_MGMT,4918.47458437414
2021-08-27 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,381.21068221664433,2021-09-17 00:00:00-04:00,1,4.1503766169131495,375.42,0.18356799316406253,0.37256858002946647,1.4526318159196023,1.0,-84.62185864347089,L0004,S0046,PMCC_GAMMA_MGMT,4500.984290866905
2021-08-27 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,381.21068221664433,2021-09-17 00:00:00-04:00,1,4.1503766169131495,375.42,0.18356799316406253,0.37256858002946647,1.4526318159196023,1.0,-84.62185864347089,L0017,S0047,PMCC_GAMMA_MGMT,4083.4939973596706
2021-08-27 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,388.78309488677985,2021-09-28 00:00:00-04:00,1,3.448259369010998,376.09,0.18356799316406253,0.28,1.2068907791538492,1.0,0.0,L0001,S0048,PMCC_OPEN_BULL_STRONG,4426.113043481617
2021-08-27 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,388.78309488677985,2021-09-28 00:00:00-04:00,1,3.448259369010998,376.09,0.18356799316406253,0.28,1.2068907791538492,1.0,0.0,L0004,S0049,PMCC_OPEN_BULL_STRONG,4768.732089603563
2021-08-27 15:00:00-04:00,SHORT_CALL,SELL_TO_OPEN,388.78309488677985,2021-09-28 00:00:00-04:00,1,3.448259369010998,376.09,0.18356799316406253,0.28,1.2068907791538492,1.0,0.0,L0017,S0050,PMCC_OPEN_BULL_STRONG,5111.351135725508
2021-09-07 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,388.78309488677985,2021-09-28 00:00:00-04:00,1,4.63065225232819,382.12,0.20316799316406256,0.37071848164405263,2.778391351396914,1.0,-122.01767968311611,L0001,S0048,PMCC_GAMMA_MGMT,4644.5075191412925
